信上,1
陶渊明,1
辞,1
军事家,5
民族英雄,2
抗金,1
将领,1
战略家,2
见长,1
尊,1
华夏,2
杰出,6
先烈,1
十一年,1
十二月,1
二十九日,1
罪名,1
毒死,1
临安,2
风波,1
亭,1
可能,6
李广,1
彭德怀,1
岳武穆,1
人知,1
而且,9
后世,21
可能性,1
关键,2
出此,1
用意,1
背景,3
岳,3
将军,24
光良,20
哪张,14
曹格,8
唱,37
试听,2
music,1
baidu,4
song,1
39504805,1
171c958f4243dcf1fcc9fe3565301e4b,1
童话,8
一首歌,3
收录于,1
演唱,11
作词,10
管启源,2
所属,9
2005,1
想起,3
不可,26
傲气,13
傲骨,13
座右铭,12
国画,2
大师,4
徐悲鸿,4
先生,11
这句,2
话,4
骄傲,1
自负,1
一定,7
自信,2
自强,1
艺术大师,2
人生哲理,1
赋得,15
古原,15
草送,10
别的,10
古诗,12
草,11
送别,5
唐代,16
白居易,7
十六岁,1
成名作,1
河南省,34
舞钢市,9
平顶山市,3
平顶山,4
舞钢,2
县级市,2
归,4
管理,7
东南,5
方向,3
装修,4
后换,1
地漏,1
不会,2
梧州市,1
听说,4
岑溪,1
传销,1
有人,17
汝州,1
白果,12
做法,10
知识,10
详细,5
银杏,11
公孙,2
果,2
核,2
公孙树,3
子,6
鸭脚,1
树子,1
落叶乔木,1
干燥,1
成熟,2
种子,2
银杏树,1
白果树,1
现存,19
古老,4
果树,1
文学,4
ginkgoseed,1
别称,5
佛,1
指甲,1
界,2
植物界,1
门,1
门亚门,1
裸子植物,1
亚门,1
纲,1
纲目,1
目科,1
科属,1
属种,1
区域,6
南雄,1
山东,2
辽宁,2
m,2
阿内尔卡,19
尼古拉斯,2
1979,1
1.85,1
体重,2
77.0,1
位置,9
前锋,2
号码,2
科学家,23
牛顿,13
英国人,4
艾萨克,2
1643,1
1727,1
31,11
爵士,2
英国皇家学会,1
会长,2
物理学家,3
百科全书式,1
全,6
自然哲学,1
数学原理,1
光学,1
伊萨克,1
1642,1
出生,12
近代,2
科学技术,1
史上,1
天文学家,1
数学家,2
哲学家,3
瓦特,1
故宫,12
建,10
紫禁城,4
始建,25
1406,2
1420,2
明王朝,1
修建,23
明代,5
第三个,8
朱棣,8
史,3
永乐,5
帝,2
原是,2
燕王,2
封地,1
1399,1
发动,2
一场,2
旨在,1
夺取,1
北京故宫,1
明朝,12
于永乐,1
十八年,1
帝即,1
明成祖,3
1360,1
1424,1
第三代,1
明太祖,1
第四,1
应天,1
时事,3
征伐,1
受,4
封为,1
靖难,1
名不见经传,1
蔡信,1
蒯祥,2
只是,7
后期,5
施工,2
主持人,2
宫殿,2
大规模,1
高潮时,1
随,3
来到,4
主持,21
明永乐,1
小朱,1
康熙,1
功绩,1
远迈,1
汉唐,1
反正,3
记得,3
迁都,2
以前,7
星期日,6
家中,7
亲属,6
节日,8
父亲节,1
father,1
amp,1
sday,1
星期天,1
表示,12
尊敬,2
孕,9
十九,7
周是,7
你好,8
医学,5
上将,2
怀孕,6
算作,2
一个月,7
19,14
三周,2
平均,12
妊娠,2
周期,4
40,5
280,2
处于,6
中期,3
段时间,2
前后,2
感觉,4
胎动,2
求,14
四周,4
20,6
一周,2
133,1
多些,1
B超,1
机子,1
预产期,1
是从,5
末次,1
月经,1
差,1
背叛,11
歌来,5
superman,1
lrc,1
mp3,1
铃声,1
ti,2
ar,1
by,1
歌词网,1
原唱者,1
星光,2
大道,3
翻唱,3
杨宗纬,1
经典,3
受欢迎,1
不弄,13
罢休,13
打一,30
谜语,5
谜面,2
谜底,5
知,6
预览,1
题目,3
三十,1
数学,10
解析,2
三十而立,1
别解,1
而立之年,1
方才,1
体会,1
网站,5
cmiyu,1
当前,1
主页,1
内容,7
页,3
汉谜,1
网,2
谜题,2
提示,4
空中飞人,1
字谜,1
十个,1
哥哥,2
力量,1
困难,2
这事,1
检查,14
有没有,2
大于,1
进一步,1
糖化,1
血红蛋白,1
多种,2
因素,2
清晨,2
空腹,3
时能,1
较大,3
程度,2
这些,6
反映,7
病情,3
衡量,1
胰岛,1
功能,3
指标,1
诊断,1
头天,1
晚上,5
所用,2
药物,1
夜间,2
控制,8
加拿大,22
国徽,14
简介,12
制定,4
为盾,1
形,5
盾面,1
下部,1
一枝,1
三片,1
枫叶,2
上部,1
四组,1
三头,1
金色,1
狮子,1
一头,1
直立,7
红狮,1
一把,1
竖琴,1
三朵,1
百合花,1
在历史上,2
英格兰,3
苏格兰,1
爱尔兰,1
联系,19
遗留,15
至今,24
皇家,32
园林,31
规模,16
保存,18
完整,20
颐和园,6
四大,47
名园,1
另,16
三座,1
承德避暑山庄,1
拙政园,1
留园,1
海淀区,1
距,6
城区,2
十五公里,1
占地约,1
二百,1
九十,1
公顷,1
供大于求,6
方,6
买方市场,3
意味着,1
商品交换,1
买卖双方,1
平等,1
商品,2
打破,1
商品经济,1
现象,3
社会制度,1
形成,9
原因,4
性质,2
有着,5
本质,1
区别,1
西方,16
几乎,11
各学科,10
物理学,16
阿基米德,3
伽利略,1
阿尔伯特,1
爱因斯坦,1
天文,1
汉斯,1
贝蒂,1
吴大猷,1
色彩,4
研究,7
追溯到,1
两位,5
科学,2
化学,1
道尔顿,1
国际主义,13
战士,14
白求恩,12
共产党员,2
共产主义,2
胸外科,1
医师,1
柯棣华,1
印度人,3
马海德,1
1937,1
中国共产党,5
阿拉伯,1
裔,1
黎巴嫩,1
站士,1
古剑,21
奇谭,21
桐姨,6
巽芳,1
天灾,1
过后,2
虽,1
幸存,1
老,29
秦始皇,19
259,3
210,3
嬴,1
名政,3
嬴姓,2
赵氏,1
嬴政,2
秦庄襄王,1
之子,2
吕不伟,1
私生子,1
统帅,1
赢,1
现任,11
主席,16
第八届,1
罗格,1
1942,1
2001,1
比利时人,1
特许,26
彩票,53
福利彩票,40
未经,1
第六条,1
民政部,3
依照,1
法律,2
法规,2
规定,12
管理制度,1
实施,1
行政,1
规范,2
销售,7
条例,4
明确,2
截止,1
经,5
授权,1
国家体育总局,1
体育彩票,5
中国人民银行,3
仅,3
发行中心,4
两家,1
类似,4
深,2
沪,1
两市,1
第三条,2
决定,18
资金,3
分配比例,1
民政部门,1
行政部门,1
按照,6
各自,1
职责,2
负责,3
管理工作,1
分析,10
139,1
内地,22
仍然,1
1987,6
第一批,3
以来,5
飞速,1
办法,2
表述,2
就是指,3
筹集,1
社会福利,1
印有,1
图形,2
文字,3
供,3
自愿,1
购买,2
特定,3
规则,3
获取,4
奖金,1
有价证券,1
第十四条,1
中国人民银行总行,1
核准,1
印制,3
厂,5
统一,11
任何,2
不得,1
擅自,1
第四条,1
相关,8
活动,18
遵循,1
公正,2
公平,2
原则,2
第九条,1
募委,1
结算,1
额度,1
福彩,1
28,6
始终,3
扶,1
助残,1
孤,1
济困,1
宗旨,1
诚信,1
倡导,1
理性,1
购彩,1
奉献,1
爱心,1
责任,1
放在首位,1
扩大,1
国家有关,1
开奖,1
羽毛球赛,14
采用,33
三局,13
几胜制,13
比赛规则,1
三局两胜,2
比赛,6
双方,2
球员,1
先以,1
掷,1
毫,1
场区,1
发球,1
接发球,1
羽毛球,1
不仅仅,1
淘汰制,1
每局,1
分制,1
北京烤鸭,9
两重,9
挂,10
炉法,13
迷,1
这方面,1
最好,2
历史书籍,1
中国史,1
建议,3
中华,2
上下,1
五千年,1
焖,4
一日不见,1
蜘蛛侠,23
彼得,1
帕克,2
托比,6
马,6
奎尔,6
弗朗哥,1
哈里,1
32,1
与其,1
相恋,2
多年,5
女友,5
夏威夷,2
悄然,1
成婚,1
tobeymaguire,1
彼特,1
乡愁,12
海峡,14
台湾海峡,3
余光中,3
住,7
抒发,1
祖国大陆,1
思念,1
之情,3
一首,9
著名诗人,3
写道,1
一湾,1
浅浅的,1
这头,1
大陆,9
那头,1
这里,9
B,10
A,4
琼州海峡,1
C,6
朝鲜,2
D,3
最耐,18
日晒,20
织品,20
腈纶,4
织物,2
耐晒,3
蚕丝,2
经不起,2
故,16
丝织品,1
洗后,1
宜,1
阴干,1
腈,1
纤维,2
性能,3
极似,1
羊毛,4
弹性,2
伸长,1
20%,1
回弹,1
率,4
保持,1
65%,1
蓬松,1
卷曲,1
柔软,2
保暖性,1
15%,1
合成,2
之称,22
一片,6
草地,6
花名,5
梅花,5
字,21
斜音,1
没和花,1
一群,6
狼,3
草莓,1
杨梅,1
桃杏,1
中国国民党,7
神兵,10
小将,10
38,6
问天,1
阿雪,2
官网,2
铁心,3
阿雪比,1
镜头,1
男女,1
顺其自然,1
事情,2
东方,7
动画,2
海阁,1
天地,3
盟主,3
捉拿,1
因受,1
虎魄,1
失去,2
记忆,2
认,1
义女,1
意识,1
公主,11
cba,18
中国篮球,6
协会,8
continentalbasketballassociation,1
篮球联赛,3
男子篮球,1
职业联赛,1
chinabasketballassociation,1
主办,3
跨年度,1
主客场制,1
等级,3
中国篮协,1
英文名称,1
chinesebasketballassociation,2
缩写,8
篮球,1
格格,10
亲生,11
怎样,8
母后,5
嫔妃,1
母妃,5
六,4
宫之主,1
非,4
皇子,1
皇女,1
见到,4
清朝,8
就要,3
妃子,2
额娘,2
王爷,1
娘娘,1
嫡母,1
于是,6
所有人,1
母,1
那些,3
算是,5
庶出,1
只能,3
管,4
唐朝,14
郑恺演,6
黎昕,7
都市,1
情感,2
剧,3
离婚,2
登陆,2
卫视,13
郑恺,2
富,2
二代,3
观众,3
津津乐道,1
虽然,5
此前,1
离爱,1
过富,1
从黎昕,1
看到,2
出彩,1
处,4
仙人掌,13
原产,10
适应,2
干旱,1
沙漠,13
条件,5
植物体,1
呈,7
多汁,1
肉质,1
贮藏,1
水份,2
针状,1
以防,1
蒸发,2
非洲,22
引种,2
少数,2
野生,4
作为,17
观赏植物,1
品种繁多,1
珍贵,2
品种,6
桌上,1
崇物,1
室,3
多浆,2
1200,1
平方米,4
栽植,1
展示,3
类及,1
植物种,1
1000,2
余种,1
格陵兰岛,6
阿拉伯半岛,4
半岛,3
台湾岛,1
Z,2
Q6,1
a8,1
a8P,1
P,2
g,2
3O,1
8C,1
马达加斯加,1
岛,9
试题,7
除,1
冰川,1
最广,1
本题,7
选项,3
考查,7
海陆,1
东北部,7
大西洋,35
全岛,1
217.56,1
万平方公里,4
海岸线,1
全长,1
三万五千,1
多公里,1
孟郊,17
751,3
814,3
东野,1
湖州,4
武康,1
德清,1
唐诗,2
拿破仑,12
颁布,6
法典,6
1804,2
元老院,1
宣布,14
称帝,1
哨所,9
一座,5
不论,2
论,2
架,1
流体,7
粘度,21
动力,7
相对,8
耕作制度,14
一年,39
三熟,17
热带地区,1
海南岛,2
热带,3
作物,4
熟制,4
浙江省,25
熟,2
麦子,1
两熟,3
水稻,1
a,10
大部分,3
北方地区,1
暖温带,1
东北地区,1
温带,1
人大代表,10
每届,16
几年,21
中华人民共和国宪法,1
第九十八条,2
各级,2
人民代表大会,6
任期,9
2004,18
宪法,2
修正案,1
盛,2
市辖区,1
民族乡,1
镇,47
三年,5
修改,4
设区,1
自治州,1
由下,1
选举,7
人民解放军,1
单独,1
另订,1
届满,3
人民代表,1
全国人民代表大会常务委员会,4
下届,2
全体,2
三分之二,2
通,1
草堂,17
留,16
诗圣,17
赞送,13
赞扬,3
杜甫,10
成都,7
故居,1
旧址,1
纪念祠,1
朱德,1
朱老总,1
崇敬,1
胜迹,1
热爱,1
关怀,1
溢于言表,1
足球运动,10
发源地,11
史料,1
记载,5
中世纪,1
出现,35
世纪,7
普及,1
欧星,1
娱乐,4
正是,1
意大利人,1
中叶,1
宙斯,7
孩子,3
忒,1
弥斯,1
Themis,1
提坦,1
秩序,1
正义,1
女神,12
第二位,1
妻子,8
时序,1
之母,1
珀,1
耳塞,1
福涅,1
Persephone,1
赫耳墨斯,1
Hermes,1
神使,1
阿特拉斯,1
风雨,3
迈亚,1
所生,1
春晚,12
周杰伦,17
跳舞,11
小孩,13
侯高,3
俊杰,4
09,1
本草纲目,14
央视,8
春,2
经常,4
演出,3
哈哈,1
铁杆,1
粉丝,3
周围,17
磁场,17
磁体,4
表现,5
磁力,1
空间,5
称作,1
地磁场,7
置于,1
地心,1
磁偶极子,1
近似,1
特性,1
存在,11
相当于,9
利用,2
同名,3
磁极,2
相互,1
排斥,1
原理,1
悬浮,1
磁感线,1
地磁,2
地理,4
附近,6
磁针,1
静止,1
指向,1
互相,2
吸引,1
说明,7
伏尔泰,15
思想家,18
考察,2
启蒙运动,3
认识,3
所学,1
史记,12
启蒙,3
强调,1
天赋人权,1
大胆,2
揭露,1
旧,3
制度,7
弊端,1
宣扬,1
人身自由,1
信仰自由,1
批判,1
天主教会,1
专制制度,1
反对,3
特权,1
十八世纪,1
资产阶级,1
旗手,1
被誉为,5
法兰西,3
之王,1
优秀,2
公认,3
领袖,2
导师,5
笔记,22
原唱,35
要是,3
周笔畅,7
那首,2
歌,9
确确实实,2
超女,2
推出,3
楼上,2
签,1
第一张,1
单曲,4
首个,2
最近,7
新出,1
超级女,1
声,1
晕倒,1
习,7
总书记,10
当年,13
延川县,11
村,10
插队,8
参观者,5
习近平,4
插队落户,2
梁家,6
河村,3
合影留念,3
时任,3
大队,2
党支书,2
带领,20
河,2
村民,4
陕西省,9
第一口,2
沼气池,3
如今,1
来自,5
各地,2
游客,2
手绘,1
宣传画,1
留影,1
在习,1
开头,20
股票,16
创业,1
创业板,6
开通,2
如需,1
带上,1
证券公司,1
营业部,1
柜台,1
办理,1
就行,1
深市,3
A股,2
基金,2
B股,2
沪市,1
泸市,2
专为,1
暂时,1
主板,1
中小企业,1
融资,1
途径,1
成长,1
证券交易,1
大多,2
从事,1
高科技,1
业务,2
具有,32
成长性,1
中央集权,15
封建王朝,12
封建,4
秦朝,10
221,1
中原,3
统一大业,1
国,10
夏朝,2
从题,1
此题,1
顺序,4
掌握情况,1
奴隶社会,1
夏商周,1
封建社会,3
秦汉,1
奴隶制,1
王朝,1
大一统,2
护理,13
颜色,74
三级,1
特级,1
红色,10
黄色,6
牌,1
蓝色,11
术语,1
标记,2
粉红色,2
巡视,1
频率,1
危险性,1
适于,1
重症,1
恢复期,1
病人,2
年老体弱,1
完全,1
自理,1
不宜,1
圆周率,21
计算,18
小数点,21
七位,19
南北朝,1
祖冲之,7
精确,3
满足,1
前人,1
刘徽,2
割,1
圆术,1
推算,1
求出,1
数字,6
草原,26
钢城,16
及其,2
支流,3
航运,2
要冲,2
九省,2
通衢,2
包头,3
内蒙古高原,1
地带,2
2014,5
562013,1
被称作,1
强风,1
风力,1
风,1
刘三姐,1
91,3
下列,2
煤,1
铁矿,1
92,1
绿城,2
呼和浩特,1
青色,4
城,9
鹿城,2
乌海,1
乌金,1
之海,1
宜兴,1
陶都,1
洞天,1
常熟,1
水乡,1
昆山,1
杭州,5
欲穷千里目,16
更上一层楼,16
诗句,27
王之涣,8
登,9
鹳雀楼,8
白日,1
依山,1
尽,3
黄河,5
入海流,1
赏析,1
这首,4
登高望远,1
不凡,1
胸襟,1
抱负,1
盛唐,2
积极向上,1
进取精神,1
登鹤雀楼,1
更为,1
千古,2
名句,4
流传,2
下来,1
甚少,1
可见,2
者,6
六首,3
而此,1
足使,1
诗名,1
宇宙,1
共存,1
或作,1
王之奂,1
季凌,1
享有盛誉,1
重案,7
六组,7
田蕊,7
孙菲菲,2
北京舞蹈学院,1
清秀,1
脸庞,1
曼妙,1
身段,1
引得,1
瞩目,1
光鲜,1
外表,2
之下,1
极大,1
执着,2
认真,1
长相,1
清纯,1
甜美,1
塑造,3
性格,4
各异,11
银屏,1
形象,3
受到,2
影迷,1
喜爱,2
追捧,1
扮演,10
万分,1
三角形,23
几条,10
三条,13
只不过,1
直角三角形,2
两条,3
直角,1
边,5
高跟角,1
没关系,1
顶点,4
垂线,2
垂足,2
线段,2
这条,3
边上,2
高线,2
垂心,3
交点,2
三角,2
封闭,1
平面,2
边均,1
对应,1
钝角,1
能画,2
三年级,2
小学,4
教育,6
专区,2
暂无,1
评价,5
阅读,2
举报,2
文档,1
重心,1
魔,3
方格,3
权威,2
条高,1
四年级,1
考点,2
理解,3
西周,15
后面,9
春秋战国,6
秦,3
统一天下,1
周朝,2
周平王,1
从此,1
阶段,3
春秋时期,1
诸侯,3
争霸,2
战国时期,6
吞并,1
东周,4
周国分,1
两,4
四分之一,6
等于,16
60,6
4x60,2
满意,9
哟,2
tfboys,16
台,24
跨,15
组合,8
参与,2
跨年,2
演唱会,4
录制,1
播出,5
新年伊始,1
中央电视台,2
心连心,1
艺术团,1
赴,1
古田,1
慰问,1
节目,23
日晚,2
综艺,1
tfboy,1
kate,6
spade,6
牌子,10
Kate,6
Spade,3
昵称,1
夫姓,1
1998,2
大熟,1
大勇,1
荣获,1
CFDA,1
颁发,1
年度,1
手袋,2
配件,1
类,4
设计师,2
best,1
accessory,1
designer,1
of,6
the,1
year,1
凯特,1
丝蓓,1
手提包,1
鞋子,1
窜,1
Katherine,1
Noel,1
Brosnahan,1
创办,20
纽约,2
时装周,1
常客,1
简洁,1
灵动,2
造型,3
鲜亮,1
活泼,1
有趣,2
生活态度,1
风靡,1
之初,2
担任,3
Mademoiselle,1
杂志,1
时尚,3
编辑,5
Brosnaham,1
遍寻,1
心目,1
亲力亲为,1
实用,1
手,2
就此,1
引起,1
配饰,1
领域,2
全新,5
变革,1
汴,1
古称,6
为八朝,1
古都,1
大梁,1
魏国,1
西北,6
隋唐,1
称呼,4
于汴梁,1
元朝,11
初期,1
沿袭,1
金朝,1
仍为,2
南京路,2
至元,22
二十五年,1
1288,2
改,1
路,7
江北,1
中书省,1
治,1
始,1
四京,1
西京,1
洛阳,1
天府,1
大名府,1
大名,1
示,1
中部,10
偏东,1
摇篮,1
南岸,3
悠久,1
古城,20
悲怆,10
交响乐,9
柴可夫斯基,5
交响曲,2
贝多芬,1
1893,1
创作,9
高峰,1
乐曲,1
悲哀,1
愉快,1
调式,1
反复,1
激烈,3
戏剧性,2
冲突,1
经过,6
憧憬,1
面对,3
悲剧,1
结局,16
陳,14
小春,14
老婆,63
采儿,3
艺人,2
陈小春,3
1967,2
一名,4
背水一战,8
韩信,6
井陉,4
之战,25
发生,8
汉高祖,2
204,1
汉军,2
赵军,3
交战,4
大将,11
主帅,1
陈,2
馀,1
轻敌,1
之心,1
兵家,1
大忌,1
背水阵,1
鼓吹,1
本军,1
将士,5
奋勇,1
淮阴,2
侯,2
列传,2
中说,2
汉,4
率军攻,2
赵,4
穿,2
口,4
命令,3
背靠,2
大河,2
摆开阵势,2
敌人,2
临,4
大敌,2
退路,2
处境,2
坚定,7
拼死,2
求胜,2
决心,2
大破,2
美国国会,12
里程碑,12
法,12
从而,12
种族隔离,12
非法,12
这项,1
不仅,5
重大,2
宗教改革,1
迫使,1
民权,1
法案,1
种族歧视,1
政策,1
闭月羞花,11
闭,10
汉献帝,1
大臣,2
司徒王允,1
歌妓,1
貂蝉,4
夜里,1
后花园,1
拜,1
忽然,1
轻风,1
吹,1
一块,3
浮云,1
明月,1
遮住,1
沉鱼落雁,2
四大美女,1
西施,23
王昭君,1
杨玉环,1
最长,11
人工河,8
人工,1
运河,2
京杭大运河,1
工程,1
长城,2
两项,1
伟大工程,1
大理,9
大理市,1
云贵高原,1
洱海,2
平原,5
苍山,1
之麓,1
之滨,1
南诏,1
五百余年,1
1982,2
中国政府,1
列为,7
24,10
文化名城,2
地图,2
纸鸢,4
鸢,6
黑,2
老鹰,3
鹞鹰,1
中型,2
猛禽,1
体长,2
54,1
69,2
684,1
1115,1
虹膜,1
嘴,2
黑色,5
蜡膜,1
黄绿色,2
脚,13
趾,1
爪为,1
解鸢,1
鸟,9
唯一,26
授时,12
日出,3
随着,1
时间推移,1
一直,12
变,1
蒲城县,1
境内,3
中国科学院,3
陕西,7
天文台,2
地点,1
而是,3
远离,1
陕酉省,1
蒲县,1
英国文学,9
Study,2
见面,1
每周三,1
乔叟,2
稿,1
Erica,1
细胞,13
遗传信息,16
载体,17
dna,13
携带者,1
遗传物质,1
染色体,6
生物,4
产生,3
生殖细胞,3
获得,34
体细胞,1
一半,2
基因,2
随之,1
细胞核,2
结构,10
螺旋形,1
梯子,1
片断,1
蛋白质,2
中能,1
碱性,1
染料,1
染成,1
深色,1
称做,1
指导,1
发育,2
全部,3
遗传,1
分子,2
双螺旋,1
庞培,19
城是,16
哪座,39
火山爆发,18
掩埋,18
这才,2
原来,4
维苏威,3
熔浆,1
庞贝城,1
不久,2
不远处,1
赫库,2
兰尼姆,2
火浆,1
渐渐,2
遗弃,1
这座,2
靠近,1
那不勒斯,1
火山,1
灾难性,1
爆发,21
毁于一旦,1
并长,1
埋于,1
ram,14
内存,11
电脑,6
程序,1
程序运行,1
快慢,1
剩余,1
好比,1
电脑内存,1
rom,2
则,10
自带,1
用来,2
放,1
东西,14
硬盘,3
ram1gb,1
1g,1
容量,1
宏碁,5
水中,14
鱼,15
上浮,12
下沉,12
身体,6
内有,2
白色,7
泡,1
鱼鳔,2
空气,2
使,8
自身,2
体侧,1
一道,1
侧线,1
感知,1
保暖,11
内衣,11
材料,18
物理,9
属性,9
暖和,2
人体,2
热量,2
不易,3
散失,2
制作,4
保温,2
导热性,2
能差,2
故选,6
柯桥,20
昆明,2
国旅,1
免费,2
绍兴县,13
旅行社,1
旅游,3
绍兴市,9
也就是说,4
下面,7
体现,3
市级,2
XX,4
街道,25
东部,8
富庶,3
宁绍,3
东距,3
大港,3
宁波,11
106,3
西距,3
人间天堂,3
东方明珠,3
185,3
南,7
三里,3
柯山,3
山下,3
有水,3
柯水,2
312000,1
阿凡,17
所在,12
星球,19
续集,1
将会,1
展现,3
潘多拉,7
星系,1
其它,7
面貌,1
甘心,2
矿业,1
必将,1
卷土重来,1
极高,2
矿石,1
放弃,1
简直,1
高级,3
智慧,4
尚,1
原始,2
通体,2
发光,1
带有,3
花纹,2
身后,1
有条,1
长尾巴,1
耳朵尖,1
除此以外,1
体形,1
样貌,1
剧情,3
花絮,1
讲述,5
拆迁,1
队欲,1
侵犯,1
杰克,1
屌丝,1
奋起,1
反抗,1
故事,11
pandora,1
虚构,1
一颗,5
卫星,1
随便,10
杀人,10
犯法,10
伊桑,1
清除,1
计划,2
thepurge,1
2013,9
未来,6
失业率,1
犯罪率,1
达到,8
最低,18
表面,1
看起来,1
和平,16
实行,3
犯罪活动,1
浪花,14
一朵朵,14
袁,11
教练,12
袁润梅,3
张恒,6
据悉,2
常常,2
严肃,1
之容,1
待人,1
灭绝师太,1
然而,3
稍加,1
装扮,1
女性,1
韵味,1
十足,1
咏梅,1
总教练,1
标题,3
开播,2
首演,2
大变身,2
青春,13
来袭,1
谭松韵,1
牵手,1
泳坛,1
男神,3
熊梓,1
淇,1
巴比,5
迪,5
宇宙飞船,5
通关,6
新塔,1
80,5
开启,2
相对来说,1
要求,1
难度,3
取决于,1
本区,2
土豪,2
越,2
差距,1
越大,1
越高,1
注,1
近年来,9
志铭,10
中国邮政,10
铭记,1
另有,1
china,1
近几年,1
居民区,1
噪声,1
卫生标准,1
白天,2
分贝,2
夜向,1
45,3
好莱坞,5
州,4
加利福尼亚州,1
羊肉,1
曹丕,14
派,33
往,17
东吴,14
册封,15
孙权,17
吴王,16
大神,23
帮帮忙,23
即降,1
诏,3
命,1
太常卿,1
邢贞,1
赍,1
加九锡,1
蝴蝶效应,5
部,4
剪辑版,2
影院,2
追踪者,1
大团圆,2
看过,3
跟踪,2
自杀,1
BABY,1
擦身而过,1
youtube,1
watch,1
v,3
9mpk5XeYh,1
gHappy,1
Ending,1
过有,1
四个,8
asean,1
2006,7
1919,2
结尾,1
所说,3
震撼,1
片尾,1
婴儿,1
肚子,1
2012,13
伦敦,12
几枚,10
金牌,10
共,18
斩获,2
帮到,2
帮,1
天线宝宝,8
teletubbies,1
电视,3
媒体,2
BBC,1
儿童,2
栏目,1
家喻户晓,1
明星,2
娃娃,1
大街小巷,1
小朋友,1
模仿,1
背对背,19
拥抱,19
林怡凤,2
林俊杰,8
总,3
说不清楚,1
怎么,4
明,1
一字一句,1
圈套,1
帐,1
总翻,1
完,4
无理取闹,1
双手,1
甩开,1
刚好,1
微妙,1
战火,1
燃烧,1
滥用,1
沉默,1
咆哮,1
爱情,4
来不及,1
变老,1
葬送在,1
烽火,1
玩笑,1
收录,6
jj,1
惠州市,9
潼侨,10
惠城区,4
新华,2
惠州,4
惠城,1
邮编,3
516232,1
联系人,1
杨千胜,1
电话,3
传真,1
收藏该,1
近日,1
几场,1
春雨,1
几百亩,1
茶园,2
一派,1
热闹,1
繁忙,1
景象,2
做工,1
精细,1
用料,2
考究,1
置业,1
聚焦,1
2009,2
房展,1
邮政编码,7
516032,1
读书,19
破,19
万卷,19
下笔,19
有神,19
代,2
奉赠,1
韦左丞丈,1
二十二,1
韵,1
一诗,1
表达,1
徒有,1
才华,4
壮志,1
难酬,1
满腔,1
愤激,1
两句,3
自我,3
心绪,1
写作,1
得益于,1
诗书,1
关晓彤,13
谈恋爱,8
负面影响,1
理工,1
你们,6
还好,1
举着,1
刀,1
嗯,1
鹿晗,6
拍戏,1
关,1
爸爸,5
跟着,1
进组,1
这算见,1
家长,2
合影,1
可是,3
笑,22
好开心,1
微博,3
网易娱乐,1
报道,1
发微博,2
恋情,1
女朋友,1
回应,2
咔,2
看单,2
前往,1
查看,1
列表,1
本期,1
看点,1
115,1
恋爱,3
可怕,1
时迁,18
绰号,16
鼓上,5
蚤,4
盗,1
轻功,2
夸大,1
犹如,1
跳蚤,2
惊动,1
鼓响,1
故名,2
意谓,1
轻巧,1
大鼓,1
上蹦来,1
蹦,1
民间,4
天下第一,2
神偷,1
称号,13
比亚迪,10
老总,23
总裁,1
王传福,4
之前,2
座,2
驾,1
F6,1
安徽,15
无为,1
中南大学,1
物理化学,2
学士学位,1
同年,3
有色金属,1
总院,1
攻读,1
硕士,1
1990,4
留在,1
该院,1
301,1
按部就班,1
副,7
宰牲节,4
2017,11
古尔邦节,4
伊斯兰,2
历的,1
公历,1
固定,1
沙特阿拉伯,3
司法,1
官方,5
大运会,14
热时,10
散热,15
解释,1
沾水,1
湿,1
你家,1
累,1
总是,1
伸着,1
舌头,8
呼呼,1
毛孔,1
流汗,1
汗腺,2
狗会,1
伸出,1
企鹅,1
鸟类,2
蝙蝠,1
哺乳动物,6
狗用,1
撒哈拉,1
乞力马扎罗山,1
背部,1
一部分,3
毛里塔尼亚,1
马里,1
一带,3
撒哈拉沙漠,2
太监,4
茶花,14
几次,12
海棠,2
几时,1
匿名,1
伞形,1
总状花序,1
未,2
开时,1
开厉,1
渐变,1
观赏,1
花木,1
花色,1
艳丽,1
单瓣,1
叶柄,1
细长,1
披针,1
托叶,1
果熟,1
二次,3
春天,3
二月份,3
秋天,4
温室,3
大概,5
能开,3
春节,2
二,8
数次,1
一是,2
选对,2
二是,1
方法,1
比如说,1
养,3
蟹爪,1
兰,2
太平军,9
青浦,10
大捷,10
领导,12
金田起义,1
太平天国,1
洪秀全,1
桂平县,1
武装起义,1
李秀成,1
乘胜,1
攻克,1
城郊,1
徐家汇,1
直逼,1
西门,1
南门,1
1925,17
国民党,20
中央宣传部,18
周报,17
主编,18
创刊,1
民国,3
报社,1
出版,1
代理,3
部长,1
沈雁冰,1
副主编,1
张秋人,1
每期,1
印,1
万份,1
楚辞,33
创造,32
诗体,31
骚体,3
楚词,13
战国时代,14
屈原,16
错,2
baike,2
view,2
14449,1
htm,2
楚国,2
时所,1
诗歌,6
样式,3
诗经,1
离骚,21
代表作,4
称之为,2
骚,1
汉代,5
普遍,2
赋,1
运用,1
楚地,2
两湖,1
方言,1
声韵,1
叙写,1
山川,1
风情,1
浓厚,1
故乡,18
诸暨,5
音容,1
邈,1
典范,2
照,1
诸暨市,2
城关,1
苎萝村,1
越国,1
美女,2
发祥地,1
由此,3
段,3
记述,1
可知,3
范蠡,1
